Type de mission;Code type de mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action;Autorisations d'engagement;Crédits de paiement
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces terrestres - Personnel travaillant pour le programme "Préparation et emploi des forces";55;Ressources humaines des forces terrestres;1;6105922452;6105922452
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Ressources humaines des forces terrestres;0;2262183494;2262183494
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Ressources humaines des forces navales;1;2262183494;2262183494
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Rémunérations des ouvriers de l'Etat de la DCNS;2;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Rémunérations des ouvriers de l'Etat de la DCNS;0;2334369837;2334369837
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Ressources humaines des forces aériennes;1;2334369837;2334369837
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Service industriel aéronautique(SIAé);2;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service industriel aéronautique(SIAé);0;3108718605;3108718605
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Fonction pétrolière;1;130320710;130320710
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Logistique et soutien interarmées / CICoS;2;63850964;63850964
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Soutiens complémentaires;3;20679118;20679118
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service interarmées des munitions;4;78545699;78545699
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service du commissariat des armées;5;1676182281;1676182281
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Fonction santé;6;1139139833;1139139833
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Fonction santé;0;196000000;196000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Surcoûts liés aux opérations extérieures;1;170000000;170000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Surcoûts liés aux opérations intérieures;2;26000000;26000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique immobilière - Personnel travaillant pour l'action "Politique immobilière";60;Surcoûts liés aux opérations intérieures;0;473104608;473104608
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Surcoûts liés aux opérations intérieures;0;322532214;322532214
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Actions sociales et autres politiques des ressources humaines;1;173679526;173679526
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Reconversion des personnels militaires - Chômage;2;122118812;122118812
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Reconversion des personnels civils - Chômage;3;26733876;26733876
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action "Politique culturelle et éducative";62;Reconversion des personnels civils - Chômage;0;46971959;46971959
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - Personnel travaillant pour l'action "Restructurations";63;Reconversion des personnels civils - Chômage;0;154104630;154104630
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - Personnel travaillant pour l'action "Restructurations";63;Restructurations Personnels civils;1;48242110;48242110
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - Personnel travaillant pour l'action "Restructurations";63;Restructurations Personnels militaires;2;105862520;105862520
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien  -  Personnel travaillant pour l'action " Pilotage, soutien ";64;Restructurations Personnels militaires;0;448848123;448848123
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien  -  Personnel travaillant pour l'action " Pilotage, soutien ";64;Personnel du SGA employeur;1;321783353;321783353
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien  -  Personnel travaillant pour l'action " Pilotage, soutien ";64;Personnel de l'action sociale;7;79522171;79522171
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien  -  Personnel travaillant pour l'action " Pilotage, soutien ";64;Personnel de l'agence de reconversion de la Défense;8;47542599;47542599
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Journée défense et citoyenneté - Personnel travaillant pour le programme "Liens entre la Nation et son armée";65;Personnel de l'agence de reconversion de la Défense;0;85668047;85668047
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Personnel de l'agence de reconversion de la Défense;0;23795575;23795575
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - effectifs sortants remboursés sous PMEA Mindef;1;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - effectifs sortants non remboursés sous PMEA Mindef;2;23795575;23795575
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - effectifs sortants remboursés hors PMEA Mindef;3;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - Présidence de la République;4;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication -  Elèves des classes préparatoires des lycées de la défense;5;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Pilotage, soutien et communication -  Elèves des classes préparatoires des lycées de la défense;0;91036448;91036448
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Sous-Direction des Bureau des Cabinets - Cabinet du Ministre de la Défense - Cabinet du Secrétaire d'Etat aux anciens combattants - Bureau des Officiers Généraux;1;37036458;37036458
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Contrôle général des armées;2;18878785;18878785
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Direction Générale des Systèmes d'Information et de Communication;3;5064100;5064100
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Délégation à l'Information et la Communication de la Défense;4;12410772;12410772
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Gendarmerie de la Sureté de l'Armement Nucléaire;5;3852291;3852291
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Contrôle Budgétaire et Comptable Ministériel défense - Agence Comptable des Services Industriels de l'Armement;6;11878093;11878093
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Direction de la Protection des Installations, moyens et activités de la Dissuasion;7;1915949;1915949
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination du travail gouvernemental;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;87577524;87577524
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la sécurité et de la défense;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;289466324;289466324
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la politique européenne;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;16681840;16681840
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Soutien;10;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;91525990;91525990
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Stratégie et prospective;11;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;26581637;26581637
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Légion d'honneur;13;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;27254822;27254822
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Libération;14;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;1362460;1362460
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Mission interministérielle de lutte contre les drogues et les conduites addictives;15;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;19103216;19103216
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Modernisation de l'action publique;16;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;61187539;61187539
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Commission nationale de l'informatique et des libertés;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;17525492;17525492
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Conseil supérieur de l'audiovisuel;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;37791324;37791324
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Contrôleur général des lieux de privation de liberté;05;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;5185513;5185513
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Autres autorités indépendantes;06;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;3094796;3094796
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Sécurité et protection des libertés;07;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;2436070;2436070
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Défenseur des droits;09;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;26589903;26589903
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Haute autorité pour la transparence de la vie publique;10;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;4015625;4015625
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Régulation de la distribution de la presse;11;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;503000;503000
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Fonctionnement courant des directions départementales interministérielles;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;85388485;85388485
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Loyers et charges immobilières des administrations déconcentrées;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;474083869;474083869
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Emplois déconcentrés des services du Premier ministre;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;176366581;176366581
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Sites, paysages, publicité;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;6767225;6767225
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;logistique, formation et contentieux;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;5541568;5541568
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Gestion des milieux et biodiversité;07;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;264079383;264079383
Budget général;1;Écologie, développement et mobilité durables;TA;Information géographique et cartographique;159;Production de l'information géographique;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;81029566;81029566
Budget général;1;Écologie, développement et mobilité durables;TA;Information géographique et cartographique;159;Recherche dans le domaine de l'information géographique;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;14299335;14299335
Budget général;1;Écologie, développement et mobilité durables;TA;Information géographique et cartographique;159;Pilotage de la politique d'information géographique;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;504000;504000
Budget général;1;Écologie, développement et mobilité durables;TA;Météorologie;170;Observation et prévision météorologiques;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;177785296;177785296
Budget général;1;Écologie, développement et mobilité durables;TA;Météorologie;170;Recherche dans le domaine météorologique;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;21973464;21973464
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Politique de l'énergie;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;4143723;4143723
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Gestion économique et sociale de l'après-mines;04;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;476671000;476671000
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Lutte contre le changement climatique;05;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;28620000;28620000
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Soutien;06;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;1144842;1144842
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques technologiques et des pollutions;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;153970470;153970470
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Contrôle de la sûreté nucléaire et de la radioprotection;09;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;54856500;54856500
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques naturels et hydrauliques;10;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;38967833;38967833
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Gestion de l'après-mine et travaux de mise en sécurité, indemnisations et expropriations sur les sites;11;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;38700000;38700000
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Développement des infrastructures routières;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures de transports collectifs et ferroviaires;10;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;2476968610;2476968610
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures fluviales, portuaires et aéroportuaires;11;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;318203039;318203039
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Entretien et exploitation du réseau routier national;12;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;318101636;318101636
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation, contrôle et sécurité des services de transports terrestres;13;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;42855533;42855533
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation et contrôle dans les domaines des transports fluviaux, maritimes et aériens;14;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;28500874;28500874
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Stratégie et soutien;15;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;22137677;22137677
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Sécurité et sûreté maritimes;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;28155940;28155940
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gens de mer et enseignement maritime;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;27811755;27811755
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Flotte de commerce;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;64451600;64451600
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Action interministérielle de la mer;04;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;11961914;11961914
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Soutien au programme;05;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;6703653;6703653
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gestion durable des Pêches et de  l'Aquaculture;06;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;46835067;46835067
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Stratégie, expertise et études en matière de développement durable;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;238151778;238151778
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Fonction juridique;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;2646274;2646274
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et programmation de l'immobilier et des moyens de fonctionnement;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;112777737;112777737
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et gestion des systèmes d'information et des réseaux informatiques;04;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;23110698;23110698
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique des ressources humaines et formation;05;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;211052233;211052233
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Action européenne et internationale;06;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;9257842;9257842
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables";07;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;484158053;484158053
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Infrastructures et services de transports";08;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;605137682;605137682
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Sécurité et éducation routières";09;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;1689743;1689743
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Sécurité et affaires maritimes";11;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;181720076;181720076
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Paysages, eau et biodiversité";13;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;232409250;232409250
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant du ministère du logement et de l'égalité des territoires;15;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Prévention des risques";16;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;232576473;232576473
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant de programmes d'autres ministères;18;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels transférés aux collectivités territoriales;22;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;9436273;9436273
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques des programmes "énergie, climat et après-mines";23;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;54848052;54848052
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant dans le domaine des transports aériens;24;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;2068097;2068097
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Commission nationale du débat public;25;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;2426251;2426251
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Autorité de contrôle des nuisances aéroportuaires (ACNUSA);26;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;1697058;1697058
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Commerce, artisanat et services;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;68065681;68065681
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Actions en faveur des entreprises industrielles;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;150501131;150501131
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Développement des télécommunications, des postes et de la société de l'information;04;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;162140346;162140346
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Développement international des entreprises et attractivité du territoire;07;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;103848129;103848129
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Expertise, conseil et inspection;08;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;18966725;18966725
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Régulation des communications électroniques et des postes (ARCEP);13;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;21552772;21552772
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Régulation et contrôle des marchés de l'énergie (CRE);14;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;18881324;18881324
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Mise en oeuvre du droit de la concurrence (Autorité de la concurrence);15;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;32219805;32219805
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Régulation concurrentielle des marchés;16;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;73908315;73908315
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Protection économique du consommateur;17;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;120107333;120107333
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Sécurité du consommateur;18;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;43704298;43704298
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Financement des entreprises;20;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;26427295;26427295
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Développement du tourisme;21;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;7020749;7020749
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Economie sociale et solidaire;22;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;4369347;4369347
Budget général;1;Économie;DB;Statistiques et études économiques;220;Infrastructure statistique;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;134877075;134877075
Budget général;1;Économie;DB;Statistiques et études économiques;220;Information sur les entreprises et synthèses économiques;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;52832503;52832503
Budget général;1;Économie;DB;Statistiques et études économiques;220;Information démographique et sociale;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;67260407;67260407
Budget général;1;Économie;DB;Statistiques et études économiques;220;Pilotage et soutien;05;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;125550574;125550574
Budget général;1;Économie;DB;Statistiques et études économiques;220;Action régionale;06;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;56707275;56707275
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Définition et mise en oeuvre de la politique économique et financière de la France dans le cadre national, international et européen;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;329338924;329338924
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Développement international de l'économie française;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;82051445;82051445
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Elaboration de la législation fiscale;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;15218578;15218578
Budget général;1;Économie;DB;Plan 'France Très haut débit';343;Réseaux d'initiative publique;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;188000000;188000000
Budget général;1;Égalité des territoires et logement;VA;Aide à l'accès au logement;109;Aides personnelles;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;15385785265;15385785265
Budget général;1;Égalité des territoires et logement;VA;Aide à l'accès au logement;109;Information relative au logement et accompagnement des publics en difficulté;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;8000000;8000000
Budget général;1;Égalité des territoires et logement;VA;Aide à l'accès au logement;109;Sécurisation des risques locatifs;03;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;8200000;8200000
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Construction locative et amélioration du parc;01;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;405000000;405000000
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Soutien à l'accession à la propriété;02;Direction de la Protection des Installations, moyens et activités de la Dissuasion;0;3690000;3690000
