Type de mission;Code type de mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action;Autorisations d'engagement;Crédits de paiement
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Organismes interarmées à vocation opérationnelle;2;70024291;70024291
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Organismes interarmées à vocation prospective et maitrise des armements;3;46682861;46682861
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Enseignement interarmées;4;93365721;93365721
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Participations organismes multinationaux et étrangers;5;140048583;140048583
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Renseignement d'intérêt militaire;6;127528362;127528362
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Systèmes d'information et de communication;7;482221197;482221197
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces terrestres - Personnel travaillant pour le programme "Préparation et emploi des forces";55;Systèmes d'information et de communication;0;5944952136;5944952136
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces terrestres - Personnel travaillant pour le programme "Préparation et emploi des forces";55;Ressources humaines des forces terrestres;1;5944952136;5944952136
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Ressources humaines des forces terrestres;0;2415975913;2415975913
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Ressources humaines des forces navales;1;2415975913;2415975913
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Rémunérations des ouvriers de l'Etat de la DCNS;2;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Rémunérations des ouvriers de l'Etat de la DCNS;0;2461978115;2461978115
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Ressources humaines des forces aériennes;1;2461978115;2461978115
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Service industriel aéronautique(SIAé);2;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service industriel aéronautique(SIAé);0;2710082374;2710082374
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Fonction pétrolière;1;121802258;121802258
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Soutien des forces par les bases de défense;2;1481958332;1481958332
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Soutiens complémentaires;3;16964172;16964172
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service interarmées des munitions;4;78017024;78017024
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service du commissariat des armées;5;243337477;243337477
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Fonction santé;6;768003111;768003111
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Fonction santé;0;181000000;181000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Surcoûts liés aux opérations extérieures;1;170000000;170000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Surcoûts liés aux opérations intérieures;2;11000000;11000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique immobilière - Personnel travaillant pour l'action "Politique immobilière";60;Surcoûts liés aux opérations intérieures;0;312965158;312965158
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Surcoûts liés aux opérations intérieures;0;319487564;319487564
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Actions sociales et autres politiques des ressources humaines;1;180152628;180152628
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Reconversion des personnels militaires - Chômage;2;116149924;116149924
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines - Personnel travaillant pour l'action "Politiques des ressources";61;Reconversion des personnels civils - Chômage;3;23185012;23185012
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action "Politique culturelle et éducative";62;Reconversion des personnels civils - Chômage;0;37414491;37414491
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - Personnel travaillant pour l'action "Restructurations";63;Reconversion des personnels civils - Chômage;0;180854630;180854630
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - Personnel travaillant pour l'action "Restructurations";63;Restructurations Personnels civils;1;61392110;61392110
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - Personnel travaillant pour l'action "Restructurations";63;Restructurations Personnels militaires;2;119462520;119462520
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Restructurations Personnels militaires;0;485027347;485027347
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Personnel du SGA employeur;1;303265237;303265237
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Personnel des cabinets et des organismes rattachés;2;72275124;72275124
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Effectifs sortants remboursés;3;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Effectifs sortants non remboursés;4;10833400;10833400
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Présidence de la République;5;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Ecole des mousses et classes préparatoires des lycées de la défense;6;1989361;1989361
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Personnel de l'action sociale;7;57056665;57056665
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication -  Personnel travaillant pour l'action "Pilotage, soutien et communication";64;Personnel de l'agence de reconversion de la Défense;8;39607560;39607560
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Journée défense et citoyenneté - Personnel travaillant pour le programme "Liens entre la Nation et son armée";65;Personnel de l'agence de reconversion de la Défense;0;73333775;73333775
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination du travail gouvernemental;1;Personnel de l'agence de reconversion de la Défense;0;137681565;137681565
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la sécurité et de la défense;2;Personnel de l'agence de reconversion de la Défense;0;261487201;293302183
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la politique européenne;3;Personnel de l'agence de reconversion de la Défense;0;16425191;16425191
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Soutien;10;Personnel de l'agence de reconversion de la Défense;0;77197609;81065566
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Stratégie et prospective;11;Personnel de l'agence de reconversion de la Défense;0;26271828;26271828
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Légion d'honneur;13;Personnel de l'agence de reconversion de la Défense;0;27027946;27027946
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Libération;14;Personnel de l'agence de reconversion de la Défense;0;1384652;1384652
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Mission interministérielle de lutte contre les drogues et les conduites addictives;15;Personnel de l'agence de reconversion de la Défense;0;19634250;19634250
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Commission nationale de l'informatique et des libertés;2;Personnel de l'agence de reconversion de la Défense;0;22996339;18906566
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Conseil supérieur de l'audiovisuel;3;Personnel de l'agence de reconversion de la Défense;0;38035396;38035396
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Contrôleur général des lieux de privation de liberté;5;Personnel de l'agence de reconversion de la Défense;0;4781456;4921415
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Autres autorités indépendantes;6;Personnel de l'agence de reconversion de la Défense;0;3323741;3323741
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Sécurité et protection des libertés;7;Personnel de l'agence de reconversion de la Défense;0;788147;788147
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Défenseur des droits;9;Personnel de l'agence de reconversion de la Défense;0;25349095;29238117
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Haute autorité pour la transparence de la vie publique;10;Personnel de l'agence de reconversion de la Défense;0;3136711;3636711
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Fonctionnement courant des directions départementales interministérielles;1;Personnel de l'agence de reconversion de la Défense;0;89890716;89890716
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Loyers et charges immobilières des administrations déconcentrées;2;Personnel de l'agence de reconversion de la Défense;0;403904686;348984000
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Emplois déconcentrés des services du Premier ministre;3;Personnel de l'agence de reconversion de la Défense;0;106452621;106452621
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Sites, paysages, publicité;1;Personnel de l'agence de reconversion de la Défense;0;6000000;6000000
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;logistique, formation et contentieux;2;Personnel de l'agence de reconversion de la Défense;0;5933672;5933672
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Gestion des milieux et biodiversité;7;Personnel de l'agence de reconversion de la Défense;0;265093735;263993735
Budget général;1;Écologie, développement et mobilité durables;TA;Information géographique et cartographique;159;Production de l'information géographique;1;Personnel de l'agence de reconversion de la Défense;0;82025000;82025000
Budget général;1;Écologie, développement et mobilité durables;TA;Information géographique et cartographique;159;Recherche dans le domaine de l'information géographique;2;Personnel de l'agence de reconversion de la Défense;0;14475000;14475000
Budget général;1;Écologie, développement et mobilité durables;TA;Information géographique et cartographique;159;Pilotage de la politique d'information géographique;3;Personnel de l'agence de reconversion de la Défense;0;532000;532000
Budget général;1;Écologie, développement et mobilité durables;TA;Météorologie;170;Observation et prévision météorologiques;1;Personnel de l'agence de reconversion de la Défense;0;183152000;183152000
Budget général;1;Écologie, développement et mobilité durables;TA;Météorologie;170;Recherche dans le domaine météorologique;2;Personnel de l'agence de reconversion de la Défense;0;22628000;22628000
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Politique de l'énergie;1;Personnel de l'agence de reconversion de la Défense;0;5507500;5952691
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Gestion économique et sociale de l'après-mines;4;Personnel de l'agence de reconversion de la Défense;0;503697000;506797000
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Lutte contre le changement climatique;5;Personnel de l'agence de reconversion de la Défense;0;31160000;31160000
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Soutien;6;Personnel de l'agence de reconversion de la Défense;0;1263647;1263647
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques technologiques et des pollutions;1;Personnel de l'agence de reconversion de la Défense;0;167923412;107855412
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Contrôle de la sûreté nucléaire et de la radioprotection;9;Personnel de l'agence de reconversion de la Défense;0;54170170;59185442
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques naturels et hydrauliques;10;Personnel de l'agence de reconversion de la Défense;0;40155000;40155000
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Gestion de l'après-mine et travaux de mise en sécurité, indemnisations et expropriations sur les sites;11;Personnel de l'agence de reconversion de la Défense;0;41800000;41800000
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Développement des infrastructures routières;1;Personnel de l'agence de reconversion de la Défense;0;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures de transports collectifs et ferroviaires;10;Personnel de l'agence de reconversion de la Défense;0;2476968610;2476968610
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures fluviales, portuaires et aéroportuaires;11;Personnel de l'agence de reconversion de la Défense;0;318098595;325098595
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Entretien et exploitation du réseau routier national;12;Personnel de l'agence de reconversion de la Défense;0;332094078;337784078
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation, contrôle et sécurité des services de transports terrestres;13;Personnel de l'agence de reconversion de la Défense;0;48797536;53797536
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation et contrôle dans les domaines des transports fluviaux, maritimes et aériens;14;Personnel de l'agence de reconversion de la Défense;0;24175126;30095126
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Stratégie et soutien;15;Personnel de l'agence de reconversion de la Défense;0;18250000;18250000
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Sécurité et sûreté maritimes;1;Personnel de l'agence de reconversion de la Défense;0;26077418;26517418
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gens de mer et enseignement maritime;2;Personnel de l'agence de reconversion de la Défense;0;30205719;30205719
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Flotte de commerce;3;Personnel de l'agence de reconversion de la Défense;0;69815200;69815200
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Action interministérielle de la mer;4;Personnel de l'agence de reconversion de la Défense;0;10099359;10221343
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Soutien au programme;5;Personnel de l'agence de reconversion de la Défense;0;7459705;6459705
Budget général;1;Écologie, développement et mobilité durables;TA;Sécurité et affaires maritimes, pêche et aquaculture;205;Gestion durable des Pêches et de  l'Aquaculture;6;Personnel de l'agence de reconversion de la Défense;0;47930616;47930616
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Stratégie, expertise et études en matière de développement durable;1;Personnel de l'agence de reconversion de la Défense;0;247642967;247642967
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Fonction juridique;2;Personnel de l'agence de reconversion de la Défense;0;2809211;2809211
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et programmation de l'immobilier et des moyens de fonctionnement;3;Personnel de l'agence de reconversion de la Défense;0;682178375;158612692
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et gestion des systèmes d'information et des réseaux informatiques;4;Personnel de l'agence de reconversion de la Défense;0;24992714;24992714
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique des ressources humaines et formation;5;Personnel de l'agence de reconversion de la Défense;0;217933851;217933851
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Action européenne et internationale;6;Personnel de l'agence de reconversion de la Défense;0;8848636;8848636
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables";7;Personnel de l'agence de reconversion de la Défense;0;501024880;501024880
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Infrastructures et services de transports";8;Personnel de l'agence de reconversion de la Défense;0;618093708;618093708
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Sécurité et éducation routières";9;Personnel de l'agence de reconversion de la Défense;0;38781295;38781295
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Sécurité et affaires maritimes";11;Personnel de l'agence de reconversion de la Défense;0;184216321;184216321
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Paysages, eau et biodiversité";13;Personnel de l'agence de reconversion de la Défense;0;213580190;213580190
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant du ministère du logement et de l'égalité des territoires;15;Personnel de l'agence de reconversion de la Défense;0;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Prévention des risques";16;Personnel de l'agence de reconversion de la Défense;0;233720377;233720377
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant de programmes d'autres ministères;18;Personnel de l'agence de reconversion de la Défense;0;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels transférés aux collectivités territoriales;22;Personnel de l'agence de reconversion de la Défense;0;9091745;9091745
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques des programmes "énergie, climat et après-mines";23;Personnel de l'agence de reconversion de la Défense;0;55732443;55732443
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant dans le domaine des transports aériens;24;Personnel de l'agence de reconversion de la Défense;0;2038783;2038783
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Commission nationale du débat public;25;Personnel de l'agence de reconversion de la Défense;0;2426251;2426251
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Autorité de contrôle des nuisances aéroportuaires (ACNUSA);26;Personnel de l'agence de reconversion de la Défense;0;1597058;1597058
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Commerce, artisanat et services;2;Personnel de l'agence de reconversion de la Défense;0;77262608;66804440
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Actions en faveur des entreprises industrielles;3;Personnel de l'agence de reconversion de la Défense;0;151240887;167314562
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Développement des télécommunications, des postes et de la société de l'information;4;Personnel de l'agence de reconversion de la Défense;0;173083402;173083402
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Développement international des entreprises et attractivité du territoire;7;Personnel de l'agence de reconversion de la Défense;0;108770209;108770209
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Expertise, conseil et inspection;8;Personnel de l'agence de reconversion de la Défense;0;18930127;18930127
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Régulation des communications électroniques et des postes (ARCEP);13;Personnel de l'agence de reconversion de la Défense;0;22700239;22700239
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Régulation et contrôle des marchés de l'énergie (CRE);14;Personnel de l'agence de reconversion de la Défense;0;19043410;19043410
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Mise en oeuvre du droit de la concurrence (Autorité de la concurrence);15;Personnel de l'agence de reconversion de la Défense;0;20244535;20244535
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Régulation concurrentielle des marchés;16;Personnel de l'agence de reconversion de la Défense;0;73951609;73951609
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Protection économique du consommateur;17;Personnel de l'agence de reconversion de la Défense;0;123101087;123101087
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Sécurité du consommateur;18;Personnel de l'agence de reconversion de la Défense;0;45580237;45580237
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Financement des entreprises;20;Personnel de l'agence de reconversion de la Défense;0;30098673;30098673
Budget général;1;Économie;DB;Développement des entreprises et du tourisme;134;Développement du tourisme;21;Personnel de l'agence de reconversion de la Défense;0;3594760;4882645
Budget général;1;Économie;DB;Statistiques et études économiques;220;Infrastructure statistique;1;Personnel de l'agence de reconversion de la Défense;0;140665489;140519458
Budget général;1;Économie;DB;Statistiques et études économiques;220;Information sur les entreprises et synthèses économiques;2;Personnel de l'agence de reconversion de la Défense;0;51838355;51948471
Budget général;1;Économie;DB;Statistiques et études économiques;220;Information démographique et sociale;3;Personnel de l'agence de reconversion de la Défense;0;65469481;65733331
Budget général;1;Économie;DB;Statistiques et études économiques;220;Soutien;5;Personnel de l'agence de reconversion de la Défense;0;138123763;136237848
Budget général;1;Économie;DB;Statistiques et études économiques;220;Action régionale;6;Personnel de l'agence de reconversion de la Défense;0;55063410;55092773
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Définition et mise en oeuvre de la politique économique et financière de la France dans le cadre national, international et européen;1;Personnel de l'agence de reconversion de la Défense;0;373759844;373759844
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Développement international de l'économie française;2;Personnel de l'agence de reconversion de la Défense;0;84265685;84265685
Budget général;1;Économie;DB;Stratégie économique et fiscale;305;Elaboration de la législation fiscale;3;Personnel de l'agence de reconversion de la Défense;0;15782153;15782153
Budget général;1;Économie;DB;Plan 'France Très haut débit';343;Réseaux d'initiative publique;1;Personnel de l'agence de reconversion de la Défense;0;1412000000;0
Budget général;1;Égalité des territoires et logement;VA;Aide à l'accès au logement;109;Aides personnelles;1;Personnel de l'agence de reconversion de la Défense;0;10967854015;10967854015
Budget général;1;Égalité des territoires et logement;VA;Aide à l'accès au logement;109;Information relative au logement et accompagnement des publics en difficulté;2;Personnel de l'agence de reconversion de la Défense;0;8000000;8000000
Budget général;1;Égalité des territoires et logement;VA;Aide à l'accès au logement;109;Sécurisation des risques locatifs;3;Personnel de l'agence de reconversion de la Défense;0;9300000;9300000
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Construction locative et amélioration du parc;1;Personnel de l'agence de reconversion de la Défense;0;405000000;171400000
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Soutien à l'accession à la propriété;2;Personnel de l'agence de reconversion de la Défense;0;3895000;3895000
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Lutte contre l'habitat indigne;3;Personnel de l'agence de reconversion de la Défense;0;4800000;4800000
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Réglementation, politique technique et qualité de la construction;4;Personnel de l'agence de reconversion de la Défense;0;48851865;48851865
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Soutien;5;Personnel de l'agence de reconversion de la Défense;0;14885000;14885000
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Urbanisme et aménagement;7;Personnel de l'agence de reconversion de la Défense;0;44906630;44906630
Budget général;1;Égalité des territoires et logement;VA;Urbanisme, territoires et amélioration de l'habitat;135;Grand Paris;8;Personnel de l'agence de reconversion de la Défense;0;0;0
Budget général;1;Égalité des territoires et logement;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;Prévention de l'exclusion;11;Personnel de l'agence de reconversion de la Défense;0;59172498;59172498
Budget général;1;Égalité des territoires et logement;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;Hébergement et logement adapté;12;Personnel de l'agence de reconversion de la Défense;0;1300441328;1300441328
Budget général;1;Égalité des territoires et logement;VA;Prévention de l'exclusion et insertion des personnes vulnérables;177;Conduite et animation des politiques de l'hébergement et de l'inclusion sociale;14;Personnel de l'agence de reconversion de la Défense;0;15879500;15879500
Budget général;1;Égalité des territoires et logement;VA;Conduite et pilotage des politiques du logement et de l’égalité des territoires;337;Personnels oeuvrant pour les politiques de l'urbanisme, de l'aménagement, du logement et de l'habitat;1;Personnel de l'agence de reconversion de la Défense;0;660619702;660619702
Budget général;1;Égalité des territoires et logement;VA;Conduite et pilotage des politiques du logement et de l’égalité des territoires;337;Personnels oeuvrant au soutien du programme " Conduite et pilotage des politiques du logement et de légalité des territoires ";2;Personnel de l'agence de reconversion de la Défense;0;116573150;116573150
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Agriculture et environnement;1;Personnel de l'agence de reconversion de la Défense;0;1000000;1000000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Soutien au domaine social, logement, santé;2;Personnel de l'agence de reconversion de la Défense;0;10000000;10000000
Budget général;1;Engagements financiers de l'État;EB;Appels en garantie de l'État (crédits évaluatifs);114;Financement des entreprises et industrie;3;Personnel de l'agence de reconversion de la Défense;0;10000000;10000000
