Type de mission;Code type de mission;Mission;Code mission;Programme;Code programme;Action;Code action;Sous-action;Code sous-action;Autorisations d'engagement;Crédits de paiement
Budget général;1;Défense;DA;Équipement des forces;146;Engagement et combat;09;Opérer en milieu hostile - Frégates multi-missions (FREMM);73;358530000;297899315
Budget général;1;Défense;DA;Équipement des forces;146;Engagement et combat;09;Opérer en milieu hostile - SNA Barracuda;74;1140000000;563977397
Budget général;1;Défense;DA;Équipement des forces;146;Engagement et combat;09;Opérer en milieu hostile - Autres opérations et conduire des opérations spéciales;75;608444147;587244744
Budget général;1;Défense;DA;Équipement des forces;146;Engagement et combat;09;Opérer en milieu hostile -  SCORPION;77;1001432625;274318262
Budget général;1;Défense;DA;Équipement des forces;146;Engagement et combat;09;Frapper à distance - Mirage 2000;78;190574456;125613014
Budget général;1;Défense;DA;Équipement des forces;146;Engagement et combat;09;Opérer en milieu hostile - missile moyenne portée MMP;88;0;98707086
Budget général;1;Défense;DA;Équipement des forces;146;Engagement et combat;09;Opérer en milieu hostile - Frégates de taille intermédiaire;89;0;125216449
Budget général;1;Défense;DA;Équipement des forces;146;Protection et sauvegarde;10;Assurer la sûreté des approches - Autres opérations et assurer la sécurité de l'Etat, de la nation et des citoyens;79;1217121095;147481248
Budget général;1;Défense;DA;Équipement des forces;146;Protection et sauvegarde;10;Assurer la sûreté des approches - Alerte avancée;80;0;0
Budget général;1;Défense;DA;Équipement des forces;146;Protection et sauvegarde;10;Assurer la protection des forces et des sites - Famille de systèmes sol-air futurs (FSAF);82;0;45486745
Budget général;1;Défense;DA;Équipement des forces;146;Protection et sauvegarde;10;Assurer la protection des forces et des sites - Autres opérations et assurer la protection de l'homme;86;93852809;97087008
Budget général;1;Défense;DA;Équipement des forces;146;Préparation et conduite des opérations d'armement;11;Fonctionnement et soutien DGA;89;72033590;89134625
Budget général;1;Défense;DA;Équipement des forces;146;Préparation et conduite des opérations d'armement;11;Investissements pour les opérations d'armement;90;143000000;116304845
Budget général;1;Défense;DA;Équipement des forces;146;Parts étrangères et programmes civils;12;Parts étrangères;96;0;0
Budget général;1;Défense;DA;Équipement des forces;146;Parts étrangères et programmes civils;12;Programmes civils;97;0;0
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Planification  des moyens et conduite des opérations;01;Emploi des forces;10;282385295;276955475
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Planification  des moyens et conduite des opérations;01;Renseignement d'intérêt militaire;11;53498048;52449067
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Planification  des moyens et conduite des opérations;01;Systèmes d'information et de communication;14;186741352;195952031
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces terrestres;02;Commandement et activités des forces terrestres;01;158929405;156746828
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces terrestres;02;Ressources humaines des forces terrestres;05;80927500;79311274
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces terrestres;02;Maintien en condition opérationnelle du matériel des forces terrestres;07;957776328;884048111
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces terrestres;02;Environnement opérationnel des forces terrestres;08;186414037;189193272
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces navales;03;Commandement et activités des forces navales;01;285784474;310477408
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces navales;03;Ressources humaines des forces navales;05;44167269;42681826
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces navales;03;Maintien en condition opérationnelle du matériel des forces navales;07;2023827995;1822843464
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces navales;03;Environnement opérationnel des forces navales;08;71467227;69705805
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces aériennes;04;Commandement et activités centralisées des forces aériennes;02;7582151;7427930
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces aériennes;04;Activités des forces aériennes;03;269362989;268297419
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces aériennes;04;Activités des forces aériennes stratégiques;04;153520033;151053061
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces aériennes;04;Ressources humaines des forces aériennes;05;81606983;80795546
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces aériennes;04;Entretien et équipements des forces aériennes;06;2087254063;1615692020
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Préparation des forces aériennes;04;Service industriel aéronautique (SIAé);09;0;0
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Logistique et soutien interarmées;05;Fonction santé;80;202139813;126329666
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Logistique et soutien interarmées;05;Soutien des forces par les bases de défense;82;626213825;671572861
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Logistique et soutien interarmées;05;Soutiens complémentaires;83;131081032;138510815
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Logistique et soutien interarmées;05;Service interarmées des munitions;84;24035513;23537383
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Logistique et soutien interarmées;05;Service du commissariat aux armées;85;498265196;498299212
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Surcoûts liés aux opérations extérieures;06;;;405000000;405000000
Budget général;1;Défense;DA;Préparation et emploi des forces;178;Surcoûts liés aux opérations intérieures;07;;;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique immobilière;04;;;2116075850;1744159477
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Systèmes d'information, d'administration et de gestion;05;;;148334258;137674951
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines;06;Reconversion;03;37392803;37392803
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politiques des ressources humaines;06;Action sociale et autres politiques de ressources humaines (hors rémunérations des agents);04;114691975;115637975
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique culturelle et éducative;08;Actions culturelles et mise en valeur du patrimoine;01;26594109;33946351
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique culturelle et éducative;08;Gestion et communication des archives historiques de la défense;02;3610758;3610758
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations;10;;;75043754;66537610
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication;11;;;368965815;419782314
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme "Environnement et prospective de la politique de défense";50;Renseignement extérieur;01;445544692;445544692
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Recherche et exploitation du renseignement intéressant la sécurité de la France - Personnel travaillant  pour le programme "Environnement et prospective de la politique de défense";50;Renseignement de sécurité et de défense;02;121383805;121383805
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Prospective de défense - Personnel travaillant  pour le programme "Environnement et prospective de la politique de défense";51;DGRIS / Administration  centrale;01;25360000;25360000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Relations internationales;52;DGA / Soutien aux exportations;01;7744361;7744361
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Relations internationales;52;DGRIS / Diplomatie de défense;02;79037084;79037084
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation et conduite des opérations d'armement - Personnel travaillant  pour le programme  "Équipement des forces ";53;Soutien aux opérations d'armement;01;2006818874;2006818874
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Commandement des armées;01;114187110;114187110
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Organismes interarmées à vocation opérationnelle;02;212423855;212423855
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Organismes interarmées à vocation prospective et maitrise des armements;03;47729938;47729938
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Enseignement interarmées;04;49343112;49343112
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;EMA / Relations internationales militaires / PPE;05;144049099;144049099
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Renseignement d'intérêt militaire;06;171234473;171234473
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Planification des moyens et conduite des opérations - Personnel travaillant  pour le programme "Préparation et emploi des forces";54;Systèmes d'information et de communication;07;538154044;538154044
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces terrestres - Personnel travaillant pour le programme "Préparation et emploi des forces";55;Ressources humaines des forces terrestres;01;7219727909;7219727909
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Ressources humaines des forces navales;01;2344368999;2344368999
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces navales - Personnel travaillant pour le programme "Préparation et emploi des forces";56;Rémunérations des ouvriers de l'Etat de la DCNS;02;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Ressources humaines des forces aériennes;01;2502981670;2502981670
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Préparation des forces aériennes- Personnel travaillant pour le programme "Préparation et emploi des forces";57;Service industriel aéronautique(SIAé);02;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Fonction pétrolière;01;124455859;124455859
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Logistique et soutien interarmées / CICoS;02;38723519;38723519
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Soutiens complémentaires;03;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service interarmées des munitions;04;82982083;82982083
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Service du commissariat des armées;05;1474235802;1474235802
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Logistique et soutien interarmées - Personnel travaillant pour le programme "Préparation et emploi des forces";58;Fonction santé;06;841280778;841280778
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Surcoûts liés aux opérations extérieures;01;245000000;245000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Surcoûts liés aux opérations - Personnel travaillant pour le programme "Préparation et emploi des forces";59;Surcoûts liés aux opérations intérieures;02;41000000;41000000
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique immobilière - Personnel travaillant pour l'action "Politique immobilière";60;;;465905863;465905863
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Action sociale, chômage et pensions;61;Actions sociales et autres politiques des ressources humaines;01;173733246;173733246
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Action sociale, chômage et pensions;61;Reconversion des personnels militaires - Chômage;02;128406400;128406400
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Action sociale, chômage et pensions;61;Reconversion des personnels civils - Chômage;03;5647910;5647910
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Politique culturelle et éducative - gestion et communication des archives historiques de la défense - Personnel travaillant pour l'action "Politique culturelle et éducative";62;;;38172825;38172825
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - RH;63;Restructurations Personnels civils;01;32856355;32856355
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Restructurations - RH;63;Restructurations Personnels militaires;02;39964065;39964065
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien  -  Personnel travaillant pour l'action " Pilotage, soutien ";64;Personnel du SGA employeur;01;297591884;297591884
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien  -  Personnel travaillant pour l'action " Pilotage, soutien ";64;Personnel de l'action sociale;07;57588196;57588196
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien  -  Personnel travaillant pour l'action " Pilotage, soutien ";64;Personnel de l'agence de reconversion de la Défense;08;48355203;48355203
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Journée défense et citoyenneté - Personnel travaillant pour le programme "Liens entre la Nation et son armée";65;;;81663582;81663582
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - effectifs sortants remboursés sous PMEA Mindef;01;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - effectifs sortants non remboursés sous PMEA Mindef;02;23158371;23158371
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - effectifs sortants remboursés hors PMEA Mindef;03;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication - Présidence de la République;04;0;0
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Rayonnement et contribution extérieure;66;Pilotage, soutien et communication -  Elèves des classes préparatoires des lycées de la défense;05;1168073;1168073
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Sous-Direction des Bureau des Cabinets - Cabinet du Ministre de la Défense - Cabinet du Secrétaire d'Etat aux anciens combattants - Bureau des Officiers Généraux;01;44152720;44152720
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Contrôle général des armées;02;20810648;20810648
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Direction Générale des Systèmes d'Information et de Communication;03;6764261;6764261
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Délégation à l'Information et la Communication de la Défense;04;10955499;10955499
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Gendarmerie de la Sureté de l'Armement Nucléaire;05;4671694;4671694
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Contrôle Budgétaire et Comptable Ministériel défense - Agence Comptable des Services Industriels de l'Armement;06;7530409;7530409
Budget général;1;Défense;DA;Soutien de la politique de la défense;212;Pilotage, soutien et communication - dépenses de personnel des cabinets et des organismes rattachés / RH;67;Direction de la Protection des Installations, moyens et activités de la Défense;07;2372663;2372663
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination du travail gouvernemental;01;;;93593820;93658323
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la sécurité et de la défense;02;;;352009374;353733321
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Coordination de la politique européenne;03;;;16455987;16455987
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Soutien;10;;;100135160;126461413
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Stratégie et prospective;11;;;23034808;23034808
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Légion d'honneur;13;;;27095036;27095036
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Ordre de la Libération;14;;;0;0
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Mission interministérielle de lutte contre les drogues et les conduites addictives;15;;;17584407;17584407
Budget général;1;Direction de l'action du Gouvernement;DC;Coordination du travail gouvernemental;129;Modernisation de l'action publique;16;;;55223311;55223311
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Commission nationale de l'informatique et des libertés;02;;;17650797;17650797
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Conseil supérieur de l'audiovisuel;03;;;37546658;37546658
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Contrôleur général des lieux de privation de liberté;05;;;5201949;5281799
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Autres autorités indépendantes;06;;;4417070;4417070
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Sécurité et protection des libertés;07;;;0;0
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Défenseur des droits;09;;;22446164;22446164
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Haute autorité pour la transparence de la vie publique;10;;;5589049;6410189
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Régulation de la distribution de la presse;11;;;289735;289735
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Commission nationale de contrôle des techniques de renseignement;12;;;2895628;2895628
Budget général;1;Direction de l'action du Gouvernement;DC;Protection des droits et libertés;308;Commission du secret de la Défense nationale;13;;;571613;571613
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Fonctionnement courant des directions départementales interministérielles;01;;;163241764;163241764
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Loyers et charges immobilières des administrations déconcentrées;02;;;482416114;326875046
Budget général;1;Direction de l'action du Gouvernement;DC;Moyens mutualisés des administrations déconcentrées;333;Emplois déconcentrés des services du Premier ministre;03;;;181599753;181599753
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Sites, paysages, publicité;01;;;6767226;6767226
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;logistique, formation et contentieux;02;;;5631514;5631514
Budget général;1;Écologie, développement et mobilité durables;TA;Paysages, eau et biodiversité;113;Gestion des milieux et biodiversité;07;;;136195542;136195542
Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Gouvernance, évaluation, études et prospective en matière de développement durable;10;;;14664147;14664147
Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Etudes et expertise en matière de développement durable;11;;;206040570;206040570
Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Information géographique et cartographique;12;;;91669630;91669630
Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Météorologie;13;;;188846545;188846545
Budget général;1;Écologie, développement et mobilité durables;TA;Expertise, information géographique et météorologie;159;Economie sociale et solidaire;14;;;15250000;14243746
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Politique de l'énergie;01;;;4456501;4406501
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Gestion économique et sociale de l'après-mines;04;;;390742250;390742250
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Lutte contre le changement climatique et pour la qualité de l'air;05;;;30795000;30845000
Budget général;1;Écologie, développement et mobilité durables;TA;Énergie, climat et après-mines;174;Soutien;06;;;1300000;1300000
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques technologiques et des pollutions;01;;;106896627;91666627
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Contrôle de la sûreté nucléaire et de la radioprotection;09;;;58485092;63485092
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Prévention des risques naturels et hydrauliques;10;;;37399224;37399224
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Gestion de l'après-mine et travaux de mise en sécurité, indemnisations et expropriations sur les sites;11;;;38573931;38573931
Budget général;1;Écologie, développement et mobilité durables;TA;Prévention des risques;181;Agence de l'environnement et de la maîtrise de l'énergie (ADEME);12;;;612700000;612700000
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Routes - Développement;01;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Routes - Entretien;04;;;321179608;320000000
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures de transports collectifs et ferroviaires;10;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Infrastructures fluviales, portuaires et aéroportuaires;11;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Entretien et exploitation du réseau routier national;12;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation, contrôle et sécurité des services de transports terrestres;13;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Soutien, régulation et contrôle dans les domaines des transports fluviaux, maritimes et aériens;14;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Stratégie et soutien;15;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Ferroviaire;41;;;2420362316;2421612316
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Voies navigables;42;;;251415663;251415663
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Ports;43;;;70894836;70894836
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Transports collectifs;44;;;27258624;27258624
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Transports combinés;45;;;77409039;22409039
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Fonctions support;47;;;15553522;15553522
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Transport routier;50;;;4758710;4758710
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Sécurité ferroviaire;51;;;7500000;1000000
Budget général;1;Écologie, développement et mobilité durables;TA;Infrastructures et services de transports;203;Transport aérien;52;;;30850000;24709000
Budget général;1;Écologie, développement et mobilité durables;TA;Affaires maritimes;205;Sécurité et sûreté maritimes;01;;;29880000;29885000
Budget général;1;Écologie, développement et mobilité durables;TA;Affaires maritimes;205;Gens de mer et enseignement maritime;02;;;28050000;28050000
Budget général;1;Écologie, développement et mobilité durables;TA;Affaires maritimes;205;Flotte de commerce;03;;;64220000;64220000
Budget général;1;Écologie, développement et mobilité durables;TA;Affaires maritimes;205;Action interministérielle de la mer;04;;;10350000;10345000
Budget général;1;Écologie, développement et mobilité durables;TA;Affaires maritimes;205;Soutien au programme;05;;;7500000;7500000
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Stratégie, expertise et études en matière de développement durable;01;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Fonction juridique;02;;;2211592;2211592
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et programmation de l'immobilier et des moyens de fonctionnement;03;;;76870876;119858197
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique et gestion des systèmes d'information et des réseaux informatiques;04;;;24044238;24044238
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Politique des ressources humaines et formation;05;;;234122214;234122214
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Actions nationales, européennes et internationales en faveur du développement durable;06;;;12451891;12451891
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables";07;;;555796551;555796551
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Infrastructures et services de transports";08;;;594446661;594446661
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Sécurité et éducation routières";09;;;1378592;1378592
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Affaires maritimes";11;;;179899007;179899007
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Paysages, eau et biodiversité";13;;;267285540;267285540
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant du ministère de la " Cohésion des territoires ";15;;;667554167;667554167
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques du programme "Prévention des risques";16;;;239141944;239141944
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels relevant de programmes d'autres ministères;18;;;0;0
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels transférés aux collectivités territoriales;22;;;7143532;7143532
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour les politiques des programmes "énergie, climat et après-mines";23;;;56425552;56425552
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant dans le domaine des transports aériens;24;;;2119578;2119578
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Commission nationale du débat public;25;;;3450000;3450000
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Autorité de contrôle des nuisances aéroportuaires (ACNUSA);26;;;1700000;1700000
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Commission de régulation de l'énergie (CRE);27;;;20860000;20860000
Budget général;1;Écologie, développement et mobilité durables;TA;Conduite et pilotage des politiques de l'écologie, du développement et de la mobilité durables;217;Personnels oeuvrant pour le développement durable et pour les politiques du programme "expertise, information géographique et météorologique";28;;;52338970;52338970
Budget général;1;Écologie, développement et mobilité durables;TA;Service public de l'énergie;345;Solidarité avec les zones non interconnectées au réseau métropolitain;01;;;1506778171;1506778171
Budget général;1;Écologie, développement et mobilité durables;TA;Service public de l'énergie;345;Protection des consommateurs en situation de précarité énergétique;02;;;753639487;753639487
